timestamp,filename,test_case_image_quality,test_case_image_lighting,test_case_image_resolution,test_case_object_count,test_case_vehicle_distance,test_case_camera_angle,path_original_image,path_detected_image,path_cropped_vehicle,path_cropped_plate,detection_type,pairing_method,pairing_confidence,class_vehicle,confidence_score_vehicle_detection,predicted_class_vehicle,actual_class_vehicle,class_plate,predicted_class_plate,actual_class_plate,confidence_score_plate_detection,plate_number,predicted_plate_number,actual_plate_number,confidence_score_plate_ocr,processing_time_vehicle_detection,processing_time_plate_detection,processing_time_plate_recognition,special_case
2025-06-06T17:47:56Z,v4_image_test (117).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-56_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-56_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-56_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-47-56_detected_plate1.jpg,vehicle_with_plate,containment,0.96,motorcycle,0.9065029621,motorcycle,motorcycle,plate,plate,plate,0.875662446,DK 7082 TB,DK 7082 TB,DK 2882 TB,0.9,798,669,1998,very blurry plate
2025-06-06T17:47:56Z,v4_image_test (117).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-56_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-56_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-56_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.5091788769,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,798,669,1998,
2025-06-06T17:48:02Z,v4_image_test (123).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-02_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-02_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-02_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-48-02_detected_plate1.jpg,vehicle_with_plate,containment,0.95,motorcycle,0.9099209905,motorcycle,motorcycle,plate,plate,plate,0.8477863073,DK 4724 FE,DK 4724 FE,DK 4224 FE,0.9,226,192,1786,very blurry plate
2025-06-06T17:48:02Z,v4_image_test (123).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-02_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-02_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-02_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.3228292763,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,226,192,1786,
2025-06-06T17:48:02Z,v4_image_test (123).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-02_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-02_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-02_detected_vehicle3.jpg,,vehicle_without_plate,,,motorcycle,0.3091490269,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,226,192,1786,
2025-06-06T17:48:04Z,v4_image_test (153).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-04_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-04_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-04_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-48-04_detected_plate1.jpg,vehicle_with_plate,containment,0.97,motorcycle,0.9308831692,motorcycle,motorcycle,plate,plate,plate,0.8953137398,DQ 5673 DV,DQ 5673 DV,DQ 5673 DY,0.95,237,194,1720,
2025-06-06T17:48:04Z,v4_image_test (153).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-04_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-04_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-04_detected_vehicle2.jpg,,vehicle_without_plate,,,car,0.9193918109,car,car,no-plate,no-plate,no-plate,,,,,,237,194,1720,
2025-06-06T17:48:04Z,v4_image_test (153).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-04_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-04_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-04_detected_vehicle3.jpg,,vehicle_without_plate,,,motorcycle,0.6510987878,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,237,194,1720,
2025-06-06T17:48:07Z,v4_image_test (171).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-07_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-07_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-07_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-48-07_detected_plate1.jpg,vehicle_with_plate,containment,0.93,motorcycle,0.9084951282,motorcycle,motorcycle,plate,plate,plate,0.7810058594,B 6002 YIP,B 6002 YIP,B 6032 Yi*,0.9,213,190,1722,very blurry plate
2025-06-06T17:48:07Z,v4_image_test (171).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-07_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-07_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-07_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.5137401819,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,213,190,1722,
2025-06-06T17:48:09Z,v4_image_test (172).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-09_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-09_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-09_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-48-09_detected_plate1.jpg,vehicle_with_plate,containment,0.95,motorcycle,0.8831635714,motorcycle,motorcycle,plate,plate,plate,0.8449293971,B 3768 SNB,B 3768 SNB,B 3768 SYB,0.9,249,296,1872,very blurry plate
2025-06-06T17:48:12Z,v4_image_test (183).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-12_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-12_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-12_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-48-12_detected_plate1.jpg,vehicle_with_plate,containment,0.95,motorcycle,0.8994832635,motorcycle,motorcycle,plate,plate,plate,0.8492327332,,,,0,181,188,1972,unreadable plate
2025-06-06T17:48:15Z,v4_image_test (292).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-15_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-15_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-15_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-48-15_detected_plate1.jpg,vehicle_with_plate,containment,0.96,motorcycle,0.8715322018,motorcycle,motorcycle,plate,plate,plate,0.854349792,B 3107 ERL,B 3107 ERL,B 3107 ERL,0.9,299,344,1719,
2025-06-06T17:48:17Z,v4_image_test (352).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-17_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-17_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-17_detected_vehicle2.jpg,,vehicle_without_plate,,,car,0.6144233942,car,car,no-plate,no-plate,plate,,,,,,218,223,1924,
2025-06-06T17:48:20Z,v4_image_test (359).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-20_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-20_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-20_detected_vehicle2.jpg,,vehicle_without_plate,,,car,0.8991773725,car,car,no-plate,no-plate,no-plate,,,,,,200,197,2296,
2025-06-06T17:48:20Z,v4_image_test (359).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-20_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-20_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-20_detected_vehicle3.jpg,,vehicle_without_plate,,,motorcycle,0.8839839101,motorcycle,motorcycle,no-plate,no-plate,plate,,,,,,200,197,2296,
2025-06-06T17:48:23Z,v4_image_test (4).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-23_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-23_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-23_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-48-23_detected_plate1.jpg,vehicle_with_plate,containment,0.97,car,0.9636365175,car,car,plate,plate,plate,0.8944435716,DK 1322 SM,DK 1322 SM,DK 1322 SM,0.9,202,324,3550,
2025-06-06T17:48:23Z,v4_image_test (4).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-23_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-23_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-23_detected_vehicle3.jpg,,vehicle_without_plate,,,motorcycle,0.6073602438,motorcycle,car,no-plate,no-plate,no-plate,,,,,,202,324,3550,
2025-06-06T17:48:27Z,v4_image_test (418).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-27_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-27_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-27_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-48-27_detected_plate1.jpg,vehicle_with_plate,containment,0.96,motorcycle,0.9158207178,motorcycle,motorcycle,plate,plate,plate,0.8638442755,DN 2610 ACL,DN 2610 ACL,DK 26** *CL,0.9,210,190,1707,very blurry plate
2025-06-06T17:48:30Z,v4_image_test (421).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-30_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-30_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-30_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-48-30_detected_plate1.jpg,vehicle_with_plate,containment,0.96,motorcycle,0.877550602,motorcycle,motorcycle,plate,plate,plate,0.8640137315,DB 5839 RC,DB 5839 RC,DB 5839 RE,0.9,224,219,1725,
2025-06-06T17:48:35Z,v4_image_test (44).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-35_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-35_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-35_detected_vehicle2.jpg,,vehicle_without_plate,,,car,0.6205667853,car,car,no-plate,no-plate,no-plate,,,,,,196,199,1768,
2025-06-06T17:48:37Z,v4_image_test (442).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-37_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-37_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-37_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-48-37_detected_plate1.jpg,vehicle_with_plate,containment,0.95,motorcycle,0.9117276073,motorcycle,motorcycle,plate,plate,plate,0.8397449851,DK 6394 TH,DK 6394 TH,DK 6394 TH,0.9,200,207,1652,very blurry plate
2025-06-06T17:48:37Z,v4_image_test (442).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-37_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-37_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-37_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.6069191098,motorcycle,motorcycle,no-plate,no-plate,plate,,,,,,200,207,1652,
2025-06-06T17:48:40Z,v4_image_test (45).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-40_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-40_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-40_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.770493269,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,204,207,1683,
2025-06-06T17:48:40Z,v4_image_test (45).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-40_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-40_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-40_detected_vehicle3.jpg,,vehicle_without_plate,,,car,0.6079720855,car,car,no-plate,no-plate,no-plate,,,,,,204,207,1683,
2025-06-06T17:48:40Z,v4_image_test (45).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-40_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-40_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-40_detected_vehicle5.jpg,,vehicle_without_plate,,,motorcycle,0.2508000433,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,204,207,1683,
2025-06-06T17:48:43Z,v4_image_test (5).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-43_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-43_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-43_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.8413277268,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,211,191,2104,
2025-06-06T17:48:45Z,v4_image_test (59).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-45_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-45_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-45_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-48-45_detected_plate1.jpg,vehicle_with_plate,containment,0.94,motorcycle,0.9150058627,motorcycle,motorcycle,plate,plate,plate,0.7957260609,DK 4773 TX,DK 4773 TX,DK 4773 TX,0.9,212,220,1897,very blurry plate
2025-06-06T17:48:45Z,v4_image_test (59).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-45_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-45_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-45_detected_vehicle2.jpg,,vehicle_without_plate,,,car,0.9026287198,car,car,no-plate,no-plate,no-plate,,,,,,212,220,1897,
2025-06-06T17:48:48Z,v4_image_test (7).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-48_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-48_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-48_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.612852633,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,205,203,1929,
2025-06-06T17:48:51Z,v4_image_test (8).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-51_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-51_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-51_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-48-51_detected_plate1.jpg,vehicle_with_plate,nearest,0.75,car,0.9288514853,car,car,plate,plate,plate,0.8718277216,DK 4370 SW,DK 4370 SW,DK 4370 SW,0.9,208,191,2267,very blurry plate
2025-06-06T17:48:51Z,v4_image_test (8).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-51_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-51_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-51_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.9109302163,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,208,191,2267,
2025-06-06T17:48:51Z,v4_image_test (8).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-51_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-51_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-51_detected_vehicle3.jpg,,vehicle_without_plate,,,car,0.8107508421,car,car,no-plate,no-plate,no-plate,,,,,,208,191,2267,
2025-06-06T17:48:54Z,v4_image_test (81).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-54_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-54_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-54_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.7648304701,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,209,188,1696,
2025-06-06T17:48:56Z,v4_image_test (82).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-56_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-56_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-56_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-48-56_detected_plate1.jpg,vehicle_with_plate,containment,0.94,motorcycle,0.8970110416,motorcycle,motorcycle,plate,plate,plate,0.8011804819,DK 2726 SB,DK 2726 SB,DK 2726 SB,0.9,191,182,1750,
2025-06-06T17:48:58Z,v4_image_test (84).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-48-58_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-48-58_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-48-58_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-48-58_detected_plate1.jpg,vehicle_with_plate,containment,0.95,motorcycle,0.8963352442,motorcycle,motorcycle,plate,plate,plate,0.8170018196,DK 2877 SK,DK 2877 SK,DK 2877 SK,0.9,209,199,3859,
2025-06-06T17:49:03Z,v4_image_test (95).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-49-03_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-49-03_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-49-03_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-49-03_detected_plate1.jpg,vehicle_with_plate,containment,0.96,motorcycle,0.9041368365,motorcycle,motorcycle,plate,plate,plate,0.8561472893,DK 4232 TQ,DK 4232 TQ,DK 4372 TQ,0.9,195,186,1834,very blurry plate
2025-06-06T17:49:03Z,v4_image_test (95).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-49-03_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-49-03_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-49-03_detected_vehicle2.jpg,,vehicle_without_plate,,,car,0.7177731991,car,car,no-plate,no-plate,no-plate,,,,,,195,186,1834,
2025-06-06T17:49:05Z,v5_image_test (168).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-49-05_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-49-05_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-49-05_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-49-05_detected_plate1.jpg,vehicle_with_plate,containment,0.94,motorcycle,0.8931891918,motorcycle,motorcycle,plate,plate,plate,0.7941009998,AD 2538 HY,AD 2538 HY,AD 2538 HY,0.9,271,261,1817,
2025-06-06T17:49:08Z,v5_image_test (4).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-49-08_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-49-08_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-49-08_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-49-08_detected_plate1.jpg,vehicle_with_plate,containment,0.96,car,0.9586897492,car,car,plate,plate,plate,0.8668390512,DK 1322 SM,DK 1322 SM,DK 1322 SM,0.9,274,256,2198,
2025-06-06T17:49:08Z,v5_image_test (4).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-49-08_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-49-08_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-49-08_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.7402105927,motorcycle,car,no-plate,no-plate,no-plate,,,,,,274,256,2198,
2025-06-06T17:49:11Z,v5_image_test (8).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-49-11_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-49-11_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-49-11_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-49-11_detected_plate1.jpg,vehicle_with_plate,containment,0.94,motorcycle,0.9047442675,motorcycle,motorcycle,plate,plate,plate,0.8048465252,DK 4370 SH,DK 4370 SH,DK 4370 SH,0.9,296,309,1841,
2025-06-06T17:49:11Z,v5_image_test (8).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-49-11_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-49-11_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-49-11_detected_vehicle2.jpg,,vehicle_without_plate,,,car,0.8953523636,car,car,no-plate,no-plate,no-plate,,,,,,296,309,1841,
2025-06-06T17:49:11Z,v5_image_test (8).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-49-11_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-49-11_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-49-11_detected_vehicle3.jpg,,vehicle_without_plate,,,car,0.6059434414,car,car,no-plate,no-plate,no-plate,,,,,,296,309,1841,
2025-06-06T17:49:14Z,v5_image_test (89).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-49-14_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-49-14_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-49-14_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-49-14_detected_plate1.jpg,vehicle_with_plate,containment,0.93,motorcycle,0.9031080008,motorcycle,motorcycle,plate,plate,plate,0.7805767655,AD 2447 EY,AD 2447 EY,AS 2447 EY,0.9,263,260,1813,
2025-06-06T17:49:16Z,v5_image_test (92).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-49-16_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-49-16_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-49-16_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-49-16_detected_plate1.jpg,vehicle_with_plate,containment,0.92,motorcycle,0.8882778287,motorcycle,motorcycle,plate,plate,plate,0.7368544936,AD 6424 NY,AD 6424 NY,AD 6424 NY,0.95,264,258,1861,
2025-06-06T17:49:19Z,v4_image_test (24).jpg,average,night,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-49-19_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-49-19_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-49-19_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-49-19_detected_plate1.jpg,vehicle_with_plate,containment,0.93,motorcycle,0.8520564437,motorcycle,motorcycle,plate,plate,plate,0.7679508328,,,,0,218,182,1739,
2025-06-06T17:49:21Z,v4_image_test (310).jpg,average,night,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-49-21_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-49-21_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-49-21_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-49-21_detected_plate1.jpg,vehicle_with_plate,containment,0.97,car,0.906337738,car,car,plate,plate,plate,0.8838578463,F 8439 HID,F 8439 HID,F8439 HD,0.9,191,199,2189,
2025-06-06T17:49:24Z,v4_image_test (311).jpg,average,night,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-49-24_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-49-24_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-49-24_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-49-24_detected_plate1.jpg,vehicle_with_plate,containment,0.95,car,0.923258841,car,car,plate,plate,plate,0.8191298246,B 9633 DY,B 9633 DY,B 9633 DY,0.9,196,198,1660,
2025-06-06T17:49:27Z,v4_image_test (323).jpg,average,night,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-49-27_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-49-27_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-49-27_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-49-27_detected_plate1.jpg,vehicle_with_plate,containment,0.96,car,0.9217497706,car,car,plate,plate,plate,0.8826273084,DB 8074 DJ,DB 8074 DJ,DB 8074 DJ,0.9,194,188,1919,
2025-06-06T17:49:29Z,v4_image_test (326).jpg,average,night,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-49-29_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-49-29_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-49-29_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-49-29_detected_plate1.jpg,vehicle_with_plate,containment,0.97,car,0.8846712112,car,car,plate,plate,plate,0.8922019601,DB 8207 LP,DB 8207 LP,DB 8207 LP,0.95,198,185,1827,
2025-06-06T17:49:32Z,v4_image_test (328).jpg,average,night,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-49-32_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-49-32_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-49-32_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-49-32_detected_plate1.jpg,vehicle_with_plate,containment,0.96,car,0.8970928192,car,car,plate,plate,plate,0.8596380949,DB 8237 LA,DB 8237 LA,DB 8237 LA,0.8,207,186,1969,
